Date,Minimum Temp (C),Mean Temperature (C),Maximum Temp (C),Rain (mm),Relative Humidity %,CloudCover,Mean Wind SpeedKm/h
2017-10-09,10.80876953125005,17.002724609375036,23.196679687500023,0.0,34.85,,
2017-10-10,10.543027343750056,14.659873046875049,18.776718750000043,4.361,63.60000000000001,,
2017-10-11,8.723535156250023,11.218818359375035,13.714101562500048,0.0,72.30030446052552,,
2017-10-12,7.364101562500025,10.465136718750015,13.566171875000007,0.0,81.35,,
2017-10-13,5.826601562500002,11.08617187500002,16.345742187500036,0.0,62.852134323120126,,
2017-10-14,7.997226562500032,15.668466796875038,23.339707031250043,0.0,34.785366010665896,,
2017-10-15,11.845097656250005,18.194375000000008,24.54365234375001,0.0,34.168338012695315,,
2017-10-16,13.63400390625003,23.20784667968752,32.78168945312501,0.0,41.521792602539065,,
2017-10-17,19.961933593750015,25.77901367187502,31.596093750000023,0.0245,57.45148639678956,,
2017-10-18,14.750078125000016,24.639570312500013,34.52906250000001,0.392,49.3,,
2017-10-19,12.196367187500016,18.11209960937504,24.027832031250057,0.0,32.55,,
2017-10-20,12.257421875000034,19.78944335937504,27.32146484375005,0.0,53.400000000000006,,
2017-10-21,11.42277343750004,15.945654296875034,20.468535156250027,0.0245,37.51835012435913,,
2017-10-22,7.245097656250039,13.614433593750022,19.983769531250005,0.0,48.27862434387207,,
2017-10-23,10.82150390625003,18.21336914062502,25.60523437500001,0.0,39.6,,
2017-10-24,13.906992187500007,20.549189453125024,27.19138671875004,0.0,47.5,,
2017-10-25,16.235976562500014,21.48189453125002,26.727812500000027,26.1415,56.25,,
2017-10-26,17.208535156250036,21.361718750000023,25.51490234375001,13.67099902,61.45,,
2017-10-27,14.23849609375003,19.73873046875002,25.23896484375001,32.021499999999996,52.8,,
2017-10-28,13.186171875000014,20.37276367187502,27.559355468750027,0.0,49.7,,
2017-10-29,12.393183593750052,17.339648437500045,22.28611328125004,0.0,60.35000000000001,,
2017-10-30,10.82957031250004,16.921982421875043,23.014394531250048,0.441,46.900000000000006,,
2017-10-31,12.285351562500011,18.873115234375007,25.46087890625,0.0,40.25,,
2017-11-01,14.575507812500009,21.182763671875023,27.79001953125004,0.0,42.1,,
2017-11-02,16.619960937500025,22.435664062500024,28.251367187500023,14.4795,56.07711620330811,,
2017-11-03,12.480976562500018,16.775927734375017,21.070878906250016,3.528,69.5,,
2017-11-04,10.821074218750027,16.827431640625036,22.833789062500045,2.0825,40.45,,
2017-11-05,13.447011718750048,19.74924804687504,26.05148437500003,0.0,39.03019332885742,,
2017-11-06,15.063593750000052,20.98339843750003,26.903203125000005,0.0,45.22704734802247,,
2017-11-07,16.085292968750025,20.196611328125016,24.307929687500007,6.1739999999999995,64.35000000000001,,
2017-11-08,14.577402343750007,19.17797851562503,23.778554687500048,0.7105,58.5,,
2017-11-09,13.416269531250007,19.48642578125001,25.55658203125,3.3810000000000002,47.400000000000006,,
2017-11-10,14.492011718750009,21.106074218750024,27.72013671875004,0.784,38.0,,
2017-11-11,14.970585937500005,21.529833984375017,28.08908203125003,0.0,41.150000000000006,,
2017-11-12,17.722167968750057,25.28388671875004,32.84560546875002,0.0,34.55,,
2017-11-13,19.53966796875005,26.46407226562505,33.388476562500045,0.0,33.2,,
2017-11-14,19.697656250000023,27.428349609375037,35.15904296875004,0.0,32.9,,
2017-11-15,14.181777343750014,26.573037109375008,38.964296875,0.0,35.752275466918945,,
2017-11-16,11.830410156250023,19.49540039062504,27.160390625000048,5.83100098,26.0,,
2017-11-17,14.010156250000025,20.754287109375014,27.498417968750005,0.0,25.3,,
2017-11-18,12.45408203125004,18.742421875000048,25.030761718750057,0.0245,23.55,,
2017-11-19,15.510761718750018,21.52073242187501,27.530703125,0.0,28.17036714553833,,
2017-11-20,12.963769531250025,21.81131835937504,30.65886718750005,0.049,55.50000000000001,,
2017-11-21,13.221269531250016,18.988369140625025,24.755468750000038,1.9355,52.150000000000006,,
2017-11-22,14.892421875000023,22.12495117187504,29.35748046875005,0.0,38.400000000000006,,
2017-11-23,17.75652343750005,27.159267578125053,36.56201171875006,0.0,27.15,,
2017-11-24,12.223261718750052,17.010332031250044,21.79740234375004,7.71750049,46.2,,
2017-11-25,11.910156250000057,20.02007812500005,28.13000000000005,6.100500392,40.6,,
2017-11-26,16.89861328125005,24.742939453125047,32.58726562500004,0.0,41.55,,
2017-11-27,14.751757812500044,19.534453125000027,24.31714843750001,0.147,50.8,,
2017-11-28,14.542519531250036,20.803037109375023,27.063554687500016,0.0,48.7,,
2017-11-29,16.641425781250007,22.996845703125015,29.35226562500003,26.3865,51.5,,
2017-11-30,17.70138671875003,24.04145507812504,30.38152343750005,0.0,42.7,,
2017-12-01,18.627324218750005,23.63876953125001,28.650214843750007,0.6125,47.5,,
2017-12-02,16.239550781250045,21.16029296875004,26.08103515625004,3.2095,57.05107803344727,,
2017-12-03,15.608886718750057,20.176757812500057,24.744628906250057,20.82499804,64.1,,
2017-12-04,13.147070312500034,17.844140625000023,22.54121093750001,0.0,71.20283403396607,,
2017-12-05,14.997382812500009,20.59498046875001,26.19257812500001,0.0,57.55558500289917,,
2017-12-06,17.005996093750014,23.19916015625003,29.392324218750048,0.0,56.6,,
2017-12-07,19.302148437500023,26.11229492187502,32.922441406250016,3.2585,45.95,,
2017-12-08,19.918046875000016,26.25976562500003,32.60148437500004,0.6859999999999999,54.400000000000006,,
2017-12-09,19.85298828125002,25.789179687500024,31.725371093750027,4.826499999999999,47.8,,
2017-12-10,19.788359375000027,27.04439453125002,34.300429687500014,0.0,33.2,,
2017-12-11,15.55099609375003,22.293076171875043,29.035156250000057,0.0,41.6,,
2017-12-12,17.775625000000048,25.24854492187504,32.72146484375003,0.0,28.75,,
2017-12-13,18.031093750000025,24.21871093750002,30.406328125000016,0.196,46.6,,
2017-12-14,16.741582031250005,24.250263671875015,31.758945312500032,0.0,33.45,,
2017-12-15,19.80367187500002,26.806201171875017,33.808730468750014,0.0,41.73056335449219,,
2017-12-16,22.28730468750001,30.54834960937501,38.80939453125001,0.0,42.1,,
2017-12-17,13.531191406250002,18.228066406250008,22.924941406250014,32.3645,30.050000000000004,,
2017-12-18,12.988847656250016,19.641894531250017,26.294941406250015,0.0,41.35046653747559,,
2017-12-19,17.211269531250025,21.096728515625017,24.98218750000001,0.098,71.32096214294434,,
2017-12-20,17.53853515625002,25.09666015625004,32.65478515625006,0.0,64.95,,
2017-12-21,20.213964843750038,24.33740234375003,28.460839843750023,4.7775,70.55,,
2017-12-22,19.328457031250025,26.110742187500023,32.89302734375002,1.4455,59.35,,
2017-12-23,15.433125000000018,19.870195312500016,24.307265625000014,9.358999019999999,59.10000000000001,,
2017-12-24,13.934863281250044,21.045517578125043,28.15617187500004,0.0,48.3,,
2017-12-25,18.178320312500038,25.26807617187504,32.35783203125004,0.0,42.1,,
2017-12-26,19.50589843750004,27.056552734375032,34.60720703125003,0.0,51.26843576431274,,
2017-12-27,18.620976562500005,23.555537109375024,28.490097656250043,2.5235000000000003,51.53773317337037,,
2017-12-28,19.397480468750015,26.862705078125032,34.327929687500045,0.0,37.9,,
2017-12-29,21.081328125000027,28.035185546875027,34.98904296875003,0.0,35.3,,
2017-12-30,19.620937500000025,28.438300781250035,37.255664062500045,0.0,44.20501890182496,,
2017-12-31,16.389765625000052,19.89286132812504,23.39595703125002,7.595000489999999,74.2,,
2018-01-01,16.308476562500005,21.08880859375003,25.869140625000057,23.0055,65.10214490890503,,
2018-01-02,16.965429687500034,23.570166015625038,30.174902343750038,0.2205000098,30.45946574211121,,
2018-01-03,18.224941406250025,25.680087890625032,33.13523437500004,0.0,30.63104763031006,,
2018-01-04,21.512226562500015,29.07416992187501,36.636113281250005,0.0,25.65,,
2018-01-05,16.52703125000005,21.18917968750003,25.85132812500001,0.0,50.75,,
2018-01-06,14.842636718750043,22.19779296875004,29.55294921875003,0.0,31.6,,
2018-01-07,17.598671875000036,24.750087890625025,31.901503906250014,0.0,33.10237121582031,,
2018-01-08,19.072558593750045,25.57715820312504,32.08175781250003,0.0,36.3860824584961,,
2018-01-09,18.26679687500001,25.20793945312502,32.14908203125003,0.0,30.14814071655274,,
2018-01-10,20.061113281250016,25.937080078125035,31.81304687500005,0.0735,42.32771148681641,,
2018-01-11,20.832421875000023,26.813642578125013,32.79486328125,0.17150000980000002,55.24350910186768,,
2018-01-12,21.645507812500057,28.70704101562504,35.76857421875002,7.1785,52.25620880126954,,
2018-01-13,16.727207031250032,20.57659179687502,24.42597656250001,26.900997059999998,65.30000000000001,,
2018-01-14,14.937890625000025,20.40293945312501,25.867988281250007,0.0735,56.6,,
2018-01-15,14.78679687500005,21.470615234375032,28.154433593750014,0.0,55.0,,
2018-01-16,16.943691406250025,22.48968750000003,28.03568359375004,0.0,58.60000000000001,,
2018-01-17,15.876777343750009,21.41890625000002,26.961035156250038,6.6885,67.85,,
2018-01-18,16.803457031250048,23.436376953125038,30.06929687500002,0.0,44.95,,
2018-01-19,18.77710937500001,24.87989257812501,30.98267578125001,0.0,34.1,,
2018-01-20,18.47171875000004,23.491728515625027,28.511738281250015,0.9065,47.95,,
2018-01-21,17.60300781250004,23.538886718750035,29.474765625000032,0.098,46.6,,
2018-01-22,19.44968750000004,27.276220703125038,35.10275390625003,0.0735,45.8,,
2018-01-23,19.53019531250004,26.313222656250048,33.096250000000055,20.23700196,37.61061611175538,,
2018-01-24,13.89839843750002,19.766972656250037,25.635546875000045,0.2695,40.16116027832032,,
2018-01-25,14.16349609375004,19.848007812500043,25.532519531250045,0.0,49.3,,
2018-01-26,17.49189453125001,22.45018554687502,27.408476562500027,0.0,64.45,,
2018-01-27,19.19724609375004,25.24633789062503,31.295429687500015,0.8575000587999999,67.0,,
2018-01-28,17.758593750000045,23.919531250000038,30.080468750000023,0.0,54.45,,
2018-01-29,17.054492187500045,23.32715820312504,29.59982421875003,0.0,40.61987390518189,,
2018-01-30,19.057519531250023,24.62681640625001,30.196113281250007,0.0,66.7832805633545,,
2018-01-31,18.64349609375,23.830634765625007,29.01777343750001,2.0825001960000002,62.48351058959961,,
2018-02-01,18.39884765625004,24.988164062500037,31.577480468750025,0.0,37.73620414733887,,
2018-02-02,20.225195312500038,26.13504882812504,32.04490234375004,0.0,38.861083984375,,
2018-02-03,21.14800781250005,27.33102539062503,33.514042968750005,0.0,32.9049560546875,,
2018-02-04,21.326074218750023,28.04178710937504,34.75750000000005,0.0,27.663340759277347,,
2018-02-05,22.71818359375004,30.62375000000003,38.52931640625002,0.0,27.6,,
2018-02-06,22.524160156250048,29.032988281250027,35.54181640625001,0.0,31.34998474121094,,
2018-02-07,20.036933593750007,26.21698242187503,32.397031250000055,6.223,51.2,,
2018-02-08,20.845371093750032,28.04753906250002,35.24970703125001,14.871500000000001,45.05,,
2018-02-09,15.672167968750044,20.97694335937504,26.28171875000004,62.867000000000004,53.1,,
2018-02-10,13.917578125000034,20.32000976562503,26.722441406250027,15.778,40.17651052474976,,
2018-02-11,10.658105468750025,14.95994140625004,19.26177734375005,4.2385,40.81143264770508,,
2018-02-12,9.769414062500005,17.187148437500014,24.604882812500023,0.0,45.85646810531616,,
2018-02-13,13.891210937500034,21.107812500000023,28.32441406250001,0.0,51.79420642852784,,
2018-02-14,16.192324218750002,23.30747070312501,30.42261718750001,0.0,48.37000198364258,,
2018-02-15,17.60710937500005,24.34686523437503,31.08662109375001,0.0245,45.44146347045898,,
2018-02-16,19.59396484375003,26.25506835937503,32.91617187500003,0.0,49.062693023681646,,
2018-02-17,20.665664062500014,26.009199218750013,31.35273437500001,1.666,49.84270095825195,,
2018-02-18,21.123886718750043,25.940947265625027,30.75800781250001,0.539,47.36840858459473,,
2018-02-19,17.933710937500052,23.324550781250053,28.71539062500005,0.0,48.903757476806646,,
2018-02-20,15.83884765625004,22.659248046875035,29.479648437500032,14.16099902,45.95,,
2018-02-21,13.899843750000002,22.16708984375001,30.43433593750001,0.049,33.917345237731936,,
2018-02-22,14.701503906250023,22.533525390625016,30.365546875000007,0.0,40.45801486968995,,
2018-02-23,15.267128906250036,22.233310546875032,29.199492187500027,0.0,43.38749570846558,,
2018-02-24,16.79191406250004,21.622470703125032,26.453027343750023,0.0245,51.36159558296204,,
2018-02-25,15.26531250000005,19.965947265625037,24.666582031250016,7.325500979999999,67.63908815383911,,
2018-02-26,14.604687500000011,21.032988281250027,27.461289062500043,0.0,52.8,,
2018-02-27,17.294472656250036,23.816562500000032,30.338652343750027,1.151500098,49.650000000000006,,
2018-02-28,17.54998046875005,23.26772460937505,28.98546875000005,0.2695,50.5451005935669,,
2018-03-01,17.23015625000005,24.01510742187503,30.80005859375001,0.0,44.07812519073487,,
2018-03-02,18.412910156250007,24.905419921875023,31.39792968750004,0.0,44.08079433441162,,
2018-03-03,19.39888671875002,24.916572265625035,30.43425781250005,5.047000000000001,43.71606206893921,,
2018-03-04,20.170000000000016,28.85606445312501,37.542128906250014,0.0,40.5,,
2018-03-05,14.559843750000027,20.04492187500003,25.53000000000003,0.17149999999999999,42.79013252258301,,
2018-03-06,13.673671875000023,20.368710937500023,27.063750000000027,0.0,45.54899244308472,,
2018-03-07,14.183925781250023,21.35881835937502,28.533710937500015,0.0,51.68488235473633,,
2018-03-08,16.09542968750003,23.19607910156253,30.296728515625038,0.0,50.20912046432496,,
2018-03-09,17.950019531250007,25.249997558593776,32.549975585937545,0.0,48.67929668426514,,
2018-03-10,16.046289062500023,28.048144531250045,40.05000000000007,0.0,47.55,,
2018-03-11,14.14548828125004,19.545766601562548,24.946044921875057,0.0,44.0,,
2018-03-12,13.595859375000032,20.601713867187527,27.607568359375023,0.0,46.65,,
2018-03-13,15.129257812500043,20.80015136718754,26.471044921875038,0.0,46.88725395202637,,
2018-03-14,15.680507812500023,24.115253906250015,32.55000000000001,0.0,51.95,,
2018-03-15,10.991542968750023,17.474799804687535,23.958056640625045,0.0,28.518040704727177,,
2018-03-16,14.420800781250025,21.78540039062503,29.150000000000038,0.0,50.0,,
2018-03-17,16.82882812500003,26.039401855468785,35.249975585937534,0.0,58.400000000000006,,
2018-03-18,13.078632812500018,18.71431640625002,24.350000000000023,0.0,46.25,,
2018-03-19,11.83416015625005,19.292080078125053,26.750000000000057,0.0,21.6,,
2018-03-20,10.670175781250007,19.033281250000016,27.396386718750023,0.0,35.900000000000006,,
2018-03-21,9.136171875000002,16.418330078125024,23.700488281250045,0.0,49.3,,
2018-03-22,13.139433593750027,21.558994140625032,29.97855468750004,0.0,53.25,,
2018-03-23,16.293007812500036,24.771503906250047,33.25000000000006,0.0,49.35,,
2018-03-24,11.267343750000007,18.113671875000023,24.96000000000004,7.153999706,34.31380028724671,,
2018-03-25,6.548417968750016,13.739833984375023,20.931250000000038,0.0,35.12666625976563,,
2018-03-26,9.68328125000005,15.878027343750034,22.072773437500015,0.049,30.15,,
2018-03-27,11.03660156250004,18.143300781250048,25.250000000000057,0.0245,40.5,,
2018-03-28,13.711083984375025,21.93054199218753,30.150000000000038,0.0,35.900000000000006,,
2018-03-29,17.974121093750057,25.03310546875005,32.092089843750045,0.0,37.843476963043216,,
2018-03-30,19.158471679687523,25.609333496093768,32.060195312500014,0.0,44.98277344703675,,
2018-03-31,20.22375000000005,25.477363281250035,30.730976562500015,0.0,46.17256774902344,,
2018-04-01,15.02023437500003,18.75241210937503,22.48458984375003,1.1515,77.85353164672853,,
2018-04-02,13.922929687500016,17.581132812500016,21.239335937500016,0.0245,78.33631896972656,,
2018-04-03,13.832949218750002,20.52841796875001,27.22388671875001,0.0,59.90440979003907,,
2018-04-04,16.664062500000057,23.3570190429688,30.049975585937545,0.0,39.785721206665045,,
2018-04-05,14.096992187500009,21.774155273437515,29.451318359375023,0.0,43.19307918548584,,
2018-04-06,12.198730468750057,15.124365234375034,18.05000000000001,1.421,78.5,,
2018-04-07,12.473413085937525,17.16595458984378,21.858496093750038,2.6705,75.9362744808197,,
2018-04-08,15.250000000000057,18.818164062500045,22.386328125000038,0.0,84.15,,
2018-04-09,17.55000000000001,23.05905761718753,28.568115234375057,0.0,74.45,,
2018-04-10,21.950000000000045,27.80000000000004,33.650000000000034,0.0735,52.438332653045656,,
2018-04-11,20.449975585937523,27.499987792968795,34.55000000000007,0.0,64.15030822753907,,
2018-04-12,10.150449218750056,14.471098632812556,18.791748046875057,0.0,44.45484027862549,,
2018-04-13,8.450000000000045,12.700000000000044,16.950000000000045,0.0,39.95,,
2018-04-14,10.166137695312557,14.458068847656309,18.750000000000057,0.0,73.05000000000001,,
2018-04-15,12.951293945312557,18.422473144531292,23.893652343750038,0.0,72.05000000000001,,
2018-04-16,15.575488281250044,21.368642578125048,27.16179687500005,0.0,67.85,,
2018-04-17,17.302304687500055,23.29253417968755,29.282763671875045,0.0,61.14370250701905,,
2018-04-18,18.976015625,24.083759765625015,29.191503906250038,0.0,57.79000625610352,,
2018-04-19,18.908828125000014,23.629401855468785,28.34997558593756,0.0,62.577516937255865,,
2018-04-20,18.80000000000001,24.17500000000001,29.55000000000001,0.0,65.45,,
2018-04-21,18.57671875000005,22.81214843750004,27.04757812500003,0.0,71.7,,
2018-04-22,18.84997558593756,24.34998779296879,29.850000000000023,0.0,67.80000000000001,,
2018-04-23,16.022500000000036,19.636237792968785,23.24997558593753,5.537,82.1,,
2018-04-24,15.950000000000044,18.60083007812503,21.25166015625001,0.0,87.41590366363526,,
2018-04-25,17.64997558593751,20.149987792968773,22.650000000000038,0.0,85.7,,
2018-04-26,19.669335937500023,23.20966796875004,26.750000000000057,0.8329999607999999,67.30532779693604,,
2018-04-27,16.999589843750016,22.63086181640628,28.262133789062545,0.0,63.18152484893799,,
2018-04-28,16.05000000000001,20.96661376953128,25.883227539062545,0.0,74.55523662567138,,
2018-04-29,17.782714843750057,20.62526855468755,23.467822265625045,0.0,82.4,,
2018-04-30,14.150000000000034,16.36352539062503,18.577050781250023,1.249500098,88.0,,
2018-05-01,14.79197265625004,17.020986328125048,19.250000000000057,0.0,82.60000000000001,,
2018-05-02,15.150244140625034,20.100122070312523,25.05000000000001,0.0,78.25,,
2018-05-03,14.350000000000025,17.900000000000034,21.450000000000045,0.0,85.16609983444215,,
2018-05-04,16.079960937500005,17.825234375000008,19.57050781250001,0.0,88.98719863891603,,
2018-05-05,14.482739257812511,15.970886230468778,17.459033203125045,0.0,90.65,,
2018-05-06,15.169921875000057,18.316015625000038,21.46210937500001,0.1225,82.6573187828064,,
2018-05-07,15.853833007812511,18.96307373046878,22.072314453125045,0.0,81.0,,
2018-05-08,16.92843750000003,19.10716796875002,21.28589843750001,28.73849902,89.73349952697754,,
2018-05-09,15.652050781250011,17.687548828125017,19.723046875000023,1.911,85.5963312625885,,
2018-05-10,12.875000000000057,14.15913085937504,15.443261718750025,32.4135,83.4,,
2018-05-11,11.556171875000018,16.853085937500026,22.150000000000038,1.2740000980000001,49.5,,
2018-05-12,12.12687500000004,16.80535156250002,21.483828125,0.0,57.75,,
2018-05-13,11.942539062500032,17.14201171875004,22.34148437500005,0.147,57.3,,
2018-05-14,14.42769531250002,18.860112304687533,23.292529296875045,0.0,63.7831702709198,,
2018-05-15,10.090605468750027,13.22651367187504,16.362421875000052,0.098,66.75,,
2018-05-16,8.55294921875003,12.016049804687526,15.479150390625025,0.098,50.75,,
2018-05-17,9.341357421875044,13.966406250000034,18.591455078125023,0.3185000196,69.56094088554383,,
2018-05-18,9.798730468750025,13.951831054687515,18.10493164062501,0.8574999999999999,65.2,,
2018-05-19,8.567773437500023,12.45887451171879,16.349975585937557,0.0,46.150000000000006,,
2018-05-20,8.250000000000057,14.80000000000004,21.350000000000023,0.0,44.5,,
2018-05-21,8.913085937500057,12.831542968750057,16.750000000000057,0.0,59.5,,
2018-05-22,7.750000000000057,12.87983398437504,18.009667968750023,0.0,61.2,,
2018-05-23,9.738940429687544,14.94447021484379,20.150000000000038,0.0,58.45,,
2018-05-24,10.650000000000034,15.001916503906273,19.35383300781251,0.0,64.95,,
2018-05-25,10.467236328125011,15.958618164062528,21.450000000000045,0.0,53.60000000000001,,
2018-05-26,11.450000000000044,18.35803222656253,25.26606445312501,0.0,47.1,,
2018-05-27,13.160742187500034,18.05804443359378,22.955346679687523,0.0,60.815574741363534,,
2018-05-28,17.673183593750025,22.33579833984379,26.99841308593756,0.0,69.6,,
2018-05-29,16.08894042968751,21.369470214843773,26.650000000000038,0.588,72.4,,
2018-05-30,8.449121093750023,11.878710937500015,15.308300781250011,0.0,46.05,,
2018-05-31,4.804453125000009,6.970427246093777,9.136401367187544,0.392,73.25,,
2018-06-01,3.3590039062500523,6.404501953125049,9.450000000000044,0.0,69.3,,
2018-06-02,1.8500000000000227,5.703149414062523,9.556298828125025,0.0,65.95,,
2018-06-03,2.1756640625000045,5.260566406250007,8.345468750000009,0.637,66.31389861106874,,
2018-06-04,2.498613281250016,7.226835937500027,11.95505859375004,0.0,61.8,,
2018-06-05,4.850000000000023,10.123840332031278,15.397680664062534,0.0245,47.2,,
2018-06-06,7.725781250000011,11.743835449218778,15.761889648437544,0.0,39.35,,
2018-06-07,5.887207031250057,10.330468750000051,14.773730468750044,0.0,33.75,,
2018-06-08,8.819213867187557,15.91010742187504,23.001000976562523,0.49,36.356410169601446,,
2018-06-09,7.402465820312557,13.3229614257813,19.243457031250045,0.0735,54.70801277160645,,
2018-06-10,9.548779296875011,15.049389648437511,20.55000000000001,0.0,60.38454313278199,,
2018-06-11,8.284941406250027,12.546718750000023,16.808496093750023,1.7885,66.5,,
2018-06-12,3.35027343750005,7.409023437500053,11.467773437500057,0.0,33.1,,
2018-06-13,1.9336181640625227,5.729052734375017,9.524487304687511,0.0,37.47627058029175,,
2018-06-14,0.9833984375000568,4.966210937500051,8.949023437500045,0.0,49.90030908584595,,
2018-06-15,1.4693847656250227,6.1934423828125205,10.917500000000018,0.0,50.18094792366029,,
2018-06-16,3.9863525390625223,10.093054199218784,16.199755859375045,0.0,40.36765985488892,,
2018-06-17,8.050000000000011,14.05930664062501,20.06861328125001,0.0,28.58508234024048,,
2018-06-18,11.157617187500025,17.203925781250035,23.250234375000048,0.0,32.35,,
2018-06-19,10.909472656250044,18.46408203125003,26.018691406250014,0.0,34.25,,
2018-06-20,11.649975585937511,17.309680175781267,22.969384765625023,0.0,50.900000000000006,,
2018-06-21,9.606582031250014,13.078291015625013,16.55000000000001,0.0,40.150000000000006,,
2018-06-22,9.250000000000057,14.900000000000034,20.55000000000001,0.0,51.45,,
2018-06-23,5.398964843750036,10.62448242187503,15.850000000000025,0.0,48.41655721664429,,
2018-06-24,3.3244873046875227,7.57862548828129,11.832763671875057,0.0,53.061421203613286,,
2018-06-25,5.349975585937557,10.254870605468795,15.159765625000034,0.0,36.25,,
2018-06-26,9.450000000000044,16.1499877929688,22.84997558593756,0.0,22.15,,
2018-06-27,11.750000000000057,17.37563476562505,23.001269531250045,0.0,23.66084289550781,,
2018-06-28,9.250000000000057,14.424707031250051,19.599414062500045,0.0,66.46121783256531,,
2018-06-29,11.671923828125044,15.66096191406254,19.650000000000038,0.0,67.25,,
2018-06-30,11.250000000000057,16.45490722656254,21.659814453125023,0.0,72.35000000000001,,
2018-07-01,11.554882812500011,16.55244140625001,21.55000000000001,0.0,63.33965740203858,,
2018-07-02,5.961083984375023,9.527563476562534,13.094042968750044,0.0,67.5,,
2018-07-03,2.203808593750012,5.026904296875017,7.850000000000023,1.0045,61.558868408203125,,
2018-07-04,1.1482177734375227,5.066247558593773,8.984277343750023,0.0,65.78045911788941,,
2018-07-05,3.3500000000000227,7.812744140625028,12.275488281250034,0.0,68.85,,
2018-07-06,3.940087890625023,8.054406738281273,12.168725585937525,0.0,70.35265789031983,,
2018-07-07,4.301025390625057,9.001025390625045,13.701025390625034,0.0,59.75,,
2018-07-08,2.931201171875045,6.719592285156296,10.507983398437544,0.098,68.4,,
2018-07-09,2.5079589843750227,6.92896728515629,11.349975585937557,0.0,62.900000000000006,,
2018-07-10,3.955908203125034,9.402954101562528,14.850000000000025,0.0,56.35000000000001,,
2018-07-11,5.0499755859375455,9.804016113281278,14.558056640625011,0.0,52.15,,
2018-07-12,6.437890625000023,13.451416015625028,20.464941406250038,0.0,34.050000000000004,,
2018-07-13,11.579394531250044,17.31469726562503,23.05000000000001,0.6125,24.0,,
2018-07-14,13.350000000000025,19.650000000000038,25.950000000000045,0.0,26.505525207519533,,
2018-07-15,7.361206054687557,11.305603027343809,15.250000000000057,0.0,45.04999990463257,,
2018-07-16,5.993286132812557,10.1941772460938,14.395068359375044,0.0,45.675424575805664,,
2018-07-17,7.156347656250034,11.503173828125028,15.850000000000025,0.0,71.51517333984376,,
2018-07-18,7.749975585937534,12.55000000000004,17.350024414062545,0.0245,68.83110399246216,,
2018-07-19,6.250000000000057,10.449987792968784,14.649975585937511,0.294,45.79142456054687,,
2018-07-20,4.249975585937534,7.799987792968778,11.350000000000025,0.0,39.30999832153321,,
2018-07-21,5.897167968750011,12.768798828125028,19.640429687500045,0.0,18.355221271514893,,
2018-07-22,5.750000000000057,9.249975585937534,12.749951171875011,0.0,34.30066261291504,,
2018-07-23,3.2580810546875227,7.104040527343784,10.950000000000044,0.0,30.23201217651367,,
2018-07-24,2.149975585937512,6.227321777343775,10.30466796875004,0.0,34.15104923248291,,
2018-07-25,1.5705078125000114,7.264296875000014,12.958085937500016,0.0,39.11125993728638,,
2018-07-26,3.98210937500005,9.462666015625048,14.943222656250043,0.0,63.80700645446778,,
2018-07-27,5.484628906250009,8.603173828125023,11.721718750000036,0.661499951,71.23681526184083,,
2018-07-28,5.412460937500043,10.010781250000036,14.60910156250003,0.0,49.55,,
2018-07-29,7.41158203125002,12.509443359375013,17.607304687500005,0.0,38.5,,
2018-07-30,6.390781250000032,11.270390625000031,16.150000000000034,0.0,40.95,,
2018-07-31,3.914902343750043,8.632426757812539,13.349951171875034,0.0,52.85,,
2018-08-01,4.1715576171875455,9.916125488281295,15.660693359375044,0.0,53.75,,
2018-08-02,5.9500000000000455,10.900000000000034,15.850000000000025,0.0,54.17186117172241,,
2018-08-03,5.779882812500034,11.464941406250034,17.150000000000034,0.0,46.32665243148804,,
2018-08-04,7.950000000000045,13.6292358398438,19.30847167968756,0.0,33.866215229034424,,
2018-08-05,9.350000000000025,16.570239257812517,23.79047851562501,0.0,38.45497341156006,,
2018-08-06,11.478183593750032,18.17270996093754,24.867236328125045,0.098,37.8,,
2018-08-07,11.68253906250004,18.37127441406253,25.06000976562501,0.46550001960000004,37.95,,
2018-08-08,5.736230468750023,11.045812988281284,16.355395507812545,0.0,27.700138235092165,,
2018-08-09,3.349951171875034,9.49643066406253,15.642910156250023,0.0,30.67324347496033,,
2018-08-10,5.517617187500036,12.779570312500027,20.041523437500015,0.0,30.49951820373536,,
2018-08-11,8.798398437500055,16.426611328125034,24.054824218750014,0.0,34.25,,
2018-08-12,9.70871093750003,16.666328125000035,23.62394531250004,0.0,48.50375633239746,,
2018-08-13,11.17693359375005,17.923925781250034,24.670917968750015,0.0,53.7,,
2018-08-14,7.886347656250052,12.00336914062504,16.120390625000027,0.0,27.200000000000003,,
2018-08-15,6.82000000000005,12.163349609375048,17.506699218750043,0.0,34.25,,
2018-08-16,9.219609375000005,16.584792480468764,23.949975585937523,0.0,36.15,,
2018-08-17,12.15203125000005,19.46994140625003,26.78785156250001,0.0,40.95,,
2018-08-18,8.057861328125057,13.457666015625051,18.857470703125045,0.0,51.1,,
2018-08-19,2.050000000000012,6.600000000000023,11.150000000000034,0.0,28.6,,
2018-08-20,0.0500000000000113,5.832861328125034,11.615722656250057,0.0,31.93119430541992,,
2018-08-21,3.049975585937545,9.77949218750004,16.509008789062534,0.0,30.1,,
2018-08-22,6.333496093750057,13.791748046875057,21.250000000000057,0.0,23.3,,
2018-08-23,8.739526367187523,14.552404785156284,20.365283203125045,0.0,47.6,,
